pitcher,player_name,p_throws,w_lhh,n_lhh,n_rhh,best_delta_in,gain_stuff,gain_stuff_vs_lhh,gain_stuff_vs_rhh,room_fb,room_tb,rel_own_p95,best_delta_in_in_support,gain_stuff_in_support,room_source,validation
678906,"Teng, Kai-Wei",R,0.567986230636833,287,218,-24,2.8151161021598,1.3713527612536,4.71329101251456,11.7813773519229,24.2186226480771,4.09199999999999,-2,0.259101450332362,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
677961,"Wilcox, Cole",R,0.510245901639344,83,87,-21,2.81172582415689,1.10237246906504,4.59260024013125,14.129842079515,21.870157920485,2.80800000000001,-1,0.264367294443054,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
642701,"Santana, Dennis",R,0.578279266572638,161,85,-27,2.79616088591141,0.965313668103559,5.30668717119976,8.98079600714739,27.0192039928526,5.58,-1,0.0499593603215329,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
623149,"Sewald, Paul",R,0.594470046082949,174,92,-15,2.79598231179469,2.07346162946181,3.85513194839631,20.0215553976548,15.9784446023452,1.68,-1,0.191578990796326,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
647336,"Soroka, Michael",R,0.619212163096061,423,271,-16,2.74333268453804,2.0659601461482,3.84483140395237,19.5781587682972,16.4218412317028,2.748,-1,0.260812619573076,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
686973,"Varland, Louis",R,0.544813695871098,229,167,-12,2.72012425811084,1.45448210333321,4.23497471327609,23.1568560625387,12.8431439374613,6.21,-6,0.987387785680297,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
689441,"Crow, Coleman",R,0.525423728813559,74,75,-28,2.71975249514014,4.27457293192838,0.998344154410306,7.26018727488046,28.7398127251196,1.986,-1,0.107146764214835,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
675660,"Drohan, Shane",L,0.301406563965171,194,447,23,2.68959277181842,3.37829645922729,2.39245311761517,23.6728035660333,12.3271964339667,2.04,-2,0.109525607158281,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
500779,"Quintana, Jose",L,0.245997088791849,67,250,16,2.68852055648073,2.02835188339406,2.9039037722175,16.4960756433954,19.5039243566046,2.47499999999999,1,0.0618513554111624,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
683618,"Henriquez, Edgardo",R,0.465982028241335,114,191,-24,2.67985246327256,2.29217858778579,3.01813519596895,11.3291579796381,24.6708420203619,2.88000000000001,-2,0.178503864770804,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
641835,"Mayza, Tim",L,0.43552036199095,129,221,23,2.6597835504469,1.78316395341479,3.33613333974022,23.7936965913731,12.2063034086269,2.64,-2,0.0639007122335134,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656302,"Cease, Dylan",R,0.589071523767215,577,418,-20,2.63419617262518,1.39469700687525,4.41103497671643,15.0402989542127,20.9597010457873,4.275,-4,0.174359714982269,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
641312,"Anderson, Shaun",R,0.518518518518519,74,70,-18,2.62202380857499,0.82152828156331,4.56101899151064,17.2419546495765,18.7580453504235,5.886,-4,0.617245348613708,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
676742,"Sanders, Cam",R,0.543026706231454,66,69,-13,2.62087486487225,1.28226962617378,4.21155511605291,22.7838825414594,13.2161174585407,2.442,-1,0.250018172985259,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
669373,"Skubal, Tarik",L,0.233139534883721,220,674,22,2.61989093427809,2.85276196855281,2.54909390262975,22.4205059596035,13.5794940403965,3.48,-3,0.199618605398676,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
681217,"Silseth, Chase",R,0.522405660377359,163,172,-24,2.61273152726283,-0.0428104644784613,5.51743548366134,11.1313938963262,24.8686061036738,2.832,2,0.100706389064036,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
663969,"Phillips, Tyler",R,0.57452071737786,376,302,-31,2.60312278275813,2.08489927229964,3.3028751682464,4.85733348259264,31.1426665174074,3.48,-3,0.12857697657049,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
669622,"Bender, Anthony",R,0.454545454545455,67,65,-29,2.60282048760001,2.01096707088136,3.09603166819889,6.20900332225914,29.7909966777409,3.2115,-2,0.590625456507508,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
688107,"Gasser, Robert",L,0.322368421052632,176,405,20,2.60144900583291,3.93636323878869,1.96639272025201,20.2326759227587,15.7673240772413,2.7,-2,0.269616363979019,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
643410,"Leiter Jr., Mark",R,0.600725952813067,86,68,-29,2.59707672399522,0.486386842305728,5.77270559144622,6.37656319290466,29.6234368070953,3.93,-3,0.184299138313699,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
672282,"Detmers, Reid",L,0.248051948051948,248,831,17,2.58385410049735,1.77585480344222,2.8503961829456,17.3486729218545,18.6513270781455,3.591,-3,0.148450544205964,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
676974,"Meyer, Max",R,0.59418669647848,467,347,-26,2.56679102536374,2.60185691228175,2.5154479980995,9.19982151347793,26.8001784865221,1.836,-1,0.22049658351166,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
621112,"Blackburn, Paul",R,0.554054054054054,108,164,-22,2.55669606985827,2.22911413927509,2.96369180179494,13.9786720259388,22.0213279740612,3.7125,-1,0.14549019930656,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
666157,"Lodolo, Nick",L,0.248780487804878,126,432,16,2.55091024501162,4.36403461160168,1.95045996776426,16.7017699115044,19.2982300884956,3.096,-3,0.273326353855697,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656550,"Holmes, Grant",R,0.591901971230687,486,357,-15,2.54568123540508,2.23279149859164,2.99949389545695,20.4073542194454,15.5926457805546,2.805,-2,0.186999969328872,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
676571,"Poulin, PJ",L,0.450393700787402,93,119,25,2.52176240474903,3.49866118911788,1.72120924621181,25.1931113456757,10.8068886543243,2.805,2,0.0756610622574495,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
696147,"Bachman, Sam",R,0.516260162601626,102,90,-24,2.50320667839534,0.377084688708265,4.77226123881769,11.3859982629308,24.6140017370692,3.681,-3,0.21903169965858,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
663556,"McClanahan, Shane",L,0.218827930174564,127,563,32,2.48079923360468,3.11785809460721,2.30234140422569,32.1224634731308,3.87753652686918,3.99,-3,0.334623627031645,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
695380,"Hoppe, Alex",R,0.535315985130112,94,102,-29,2.47619223565125,1.70012794071254,3.37021830342065,6.78565696816869,29.2143430318313,3.096,-1,0.102728598940035,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
554430,"Wheeler, Zack",R,0.62962962962963,572,314,-32,2.47155285950763,2.42271110385469,2.55458384411761,3.47695618075406,32.5230438192459,2.121,-2,0.134479067625916,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
693645,"Schlittler, Cam",R,0.635373009220453,757,436,-30,2.46924960567601,2.32388476770886,2.72255201298429,5.49670322294675,30.5032967770533,2.52,2,0.00497748803260911,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
622608,"Senzatela, Antonio",R,0.527809307604994,211,185,-16,2.43070494576981,1.5903524348595,3.37004128609022,19.5753509231868,16.4246490768132,5.868,-5,0.313433799033954,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656427,"Flaherty, Jack",R,0.539963392312386,372,340,-14,2.42652840513836,0.741072265760452,4.40481578358591,21.132902196585,14.867097803415,1.98600000000001,-1,0.10279273099894,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
608379,"Wacha, Michael",R,0.591782045556052,602,410,-23,2.42038202119491,0.783353278731338,4.7935363797991,12.3563205793514,23.6436794206486,2.34,2,0.175964041307355,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
678394,"Bello, Brayan",R,0.550990462215701,346,278,-28,2.40340493985884,1.0087064467593,4.11487318874407,7.0392519800971,28.9607480199029,4.086,-4,0.0541074833626385,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
663542,"Hudson, Bryan",L,0.437718277066356,128,223,18,2.38918727078263,2.58757444511288,2.23474922202865,18.0396083860939,17.9603916139061,3.393,-3,0.10592355987102,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
592155,"Booser, Cam",L,0.406466512702079,69,82,11,2.3021812915832,2.23136512899662,2.35067796323783,11.3551874391289,24.6448125608711,2.91,2,0.104902350506923,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
681870,"Sabrowski, Erik",L,0.32279534109817,60,167,25,2.30018057862688,0.7383127909387,3.04465809904827,25.590864861703,10.4091351382971,6.291,-6,0.052678989719147,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656492,"Griffin, Foster",L,0.258451957295374,250,751,12,2.28753111023073,2.75223720464862,2.125566958547,12.6591288192496,23.3408711807504,1.86,1,0.202652611378298,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
669160,"May, Dustin",R,0.622475401346453,537,347,-26,2.2839451362285,2.78161195196919,1.46337516020614,9.50520250353638,26.4947974964636,5.337,-3,0.1963630697813,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
691725,"Painter, Andrew",R,0.612508986340762,411,247,-18,2.28298308746936,0.858607711069736,4.53450038003425,17.8745200023717,18.1254799976284,3.246,-1,0.151184704580453,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
805673,"Matthews, Zebby",R,0.556841388699796,336,288,-21,2.27908503719602,1.18115264224491,3.65866829229589,14.7307670119313,21.2692329880687,5.34,-4,0.301131658741581,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
669432,"Rogers, Trevor",L,0.260107160253288,257,774,20,2.27453104550611,3.11015777682727,1.98076891612791,20.5957512379907,15.4042487620093,9.24,-8,0.476712652085802,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
686790,"McDonald, Trevor",R,0.553210202286719,269,229,-22,2.26789421446291,0.662641468063453,4.25550046935514,13.0558677418073,22.9441322581927,1.416,1,0.0571486231426595,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
668390,"Winn, Cole",R,0.454676258992806,83,122,-24,2.26424604757368,0.399643152265147,3.81890175975705,11.6679634687258,24.3320365312742,6.28199999999999,-2,0.0491098043303204,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
669711,"Weissert, Greg",R,0.35546875,108,219,-27,2.26343962576638,0.415769232529507,3.28245784264248,8.99631897352755,27.0036810264725,13.8,-13,0.212331036688298,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
666974,"Cano, Yennier",R,0.38125,67,152,-24,2.2608105372457,1.57110181979151,2.68578257527303,11.5935587468115,24.4064412531885,3.087,-1,0.0811342034306753,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
641745,"Keller, Brad",R,0.51219512195122,97,105,-28,2.2512789775557,0.989084178827116,3.57658351622072,7.85904631185606,28.1409536881439,2.823,1,0.000733124870046973,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
670970,"Morejon, Adrian",L,0.391627906976744,172,294,16,2.24482544239101,2.70181186261387,1.95064916882248,16.4600743494176,19.5399256505824,3,3,0.103076061857376,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
683769,"Gaddis, Hunter",R,0.497896213183731,92,96,-20,2.24168552548366,0.170741510347933,4.29527526116295,15.8430661633893,20.1569338366107,6.042,-5,0.136000992796051,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
694361,"Klein, Will",R,0.529737206085754,146,135,-21,2.21353277768772,1.61294817234286,2.89007367135561,14.3920481927711,21.6079518072289,9.627,-9,0.354936838535479,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656464,"Ginkel, Kevin",R,0.559756097560976,174,129,-14,2.20528320139583,0.881273433112557,3.88871944417152,21.2186238168219,14.7813761831781,3.048,0,0,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
623454,"Anderson, Drew",R,0.517702596380803,304,250,-19,2.20307430373198,1.63613998988485,2.81162696035745,16.0792602739726,19.9207397260274,3.12,-3,0.126290801300702,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
674444,"Cruz, Steven",R,0.593964334705076,214,115,-15,2.18809961710568,1.02577141515806,3.88839729090068,20.880729506258,15.119270493742,5.616,-4,0.171610612412881,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
700241,"McGreevy, Michael",R,0.645901639344262,585,345,-23,2.15815803513754,1.48884164695822,3.37904070616833,12.3200664136791,23.6799335863209,1.896,-1,0.0383501410915051,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
702070,"Cameron, Noah",L,0.248452696728559,249,729,21,2.12440426557099,1.15368237380352,2.44531350273177,21.9192467661711,14.0807532338289,3.255,-3,0.44499803509554,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
677865,"Bruihl, Justin",L,0.526,219,150,-11,2.11732223808255,3.13079726256779,0.992664299518749,13.9426128756443,22.0573871243557,2.262,-2,0.216118374771909,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
682842,"Uribe, Abner",R,0.488651535380507,150,127,-29,2.10936054865172,0.462736719533474,3.68289663600754,6.94911998378379,29.0508800162162,3.72,-3,0.655703534956433,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
641816,"Mahle, Tyler",R,0.550299075584557,443,327,-29,2.09279958949926,-0.39442072288141,5.13641138651164,6.4990909090909,29.5009090909091,9.41099999999999,2,0.0195629627673488,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
689266,"Dodd, Dylan",L,0.439297124600639,102,177,19,2.0920405038278,1.98521458247901,2.17573602625208,19.5217861971598,16.4782138028403,2.55,2,0.0211736994089049,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
642547,"Peralta, Freddy",R,0.63857998289136,685,384,-13,2.08453075424089,0.936000206693088,4.11382792286677,22.6319958824319,13.3680041175681,5.934,-5,0.441121937432714,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
664126,"Fairbanks, Pete",R,0.590308370044053,162,105,-30,2.08378904548489,1.06160581213242,3.55661219891747,5.05622664530273,30.9437733546973,4.2,-4,0.239844585231127,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
663436,"Martin, Davis",R,0.608845208845209,536,393,-20,2.08361425822853,1.57662758703336,2.87275557180996,15.2102244185284,20.7897755814716,3.066,-3,0.130248621842576,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
608337,"Giolito, Lucas",R,0.519056261343013,116,105,-27,2.06975387739893,-0.176638730696482,4.49416250349435,8.98057455192576,27.0194254480742,3.195,-2,0.147068359853333,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
806188,"Gibson, Cade",L,0.559375,104,67,24,2.05892728380387,1.26608113609737,3.06544827982845,27.7593146771288,8.24068532287117,2.469,-2,0.283602903649581,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
670245,"Watson, Ryan",R,0.475789473684211,149,197,-32,2.04885775592722,2.69694242870386,1.4606363260175,3.23117332686665,32.7688266731334,2.454,-2,0.0775750463849484,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
673513,"Matsui, Yuki",L,0.506072874493927,157,145,14,2.03965437136251,1.91291633027125,2.16950892166094,14.8093246433983,21.1906753566017,3.168,-3,0.300372167891793,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
682254,"Montgomery, Mason",L,0.366113744075829,132,238,21,2.03361631446238,1.40114359381088,2.39891364283867,21.1582934750517,14.8417065249483,2.88,2,0.115108128642257,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
663574,"Santillan, Tony",R,0.512048192771084,91,94,-20,2.03003725581042,1.55031098986435,2.53345370772913,15.803416580822,20.196583419178,2.22,-1,0.245739240624579,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
621111,"Buehler, Walker",R,0.546336729742843,466,383,-32,2.02930882120123,2.39637163294591,1.58726312491832,3.92361993977919,32.0763800602208,4.17,-4,0.177759063345723,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
677960,"Weathers, Ryan",L,0.226346763241286,214,698,15,2.0212631402781,3.36066089780725,1.62939720770666,15.1775136049391,20.8224863950609,3.624,-3,0.155498850924263,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
657277,"Webb, Logan",R,0.627084386053562,576,355,-29,2.01998434819837,1.38106050828398,3.09438066978882,6.02477894479999,29.9752210552,5.04299999999999,-5,0.121897356502809,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
665660,"Alvarado, Elvis",R,0.498525073746313,150,148,-22,2.01031347358361,0.682253775681283,3.33056105561592,13.2770339175718,22.7229660824283,2.61,-2,0.126366002367466,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
690986,"Harrison, Kyle",L,0.280825958702065,202,555,20,1.98918632709501,0.411491110618589,2.6052510711826,20.7243161532856,15.2756838467144,2.946,-2,0.282064303859399,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
621381,"Strahm, Matt",L,0.306477093206951,78,180,23,1.9889052726573,3.61528765856243,1.27018503833931,23.9946429151022,12.0053570848978,20.118,20,1.70832824540361,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
813349,"Early, Connelly",L,0.265706806282723,196,504,13,1.96568331790701,0.99843537573677,2.31568569270301,13.6479386257505,22.3520613742495,2.136,2,0.0386390108801071,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
695076,"Lowder, Rhett",R,0.649823736780259,413,246,-22,1.95918580800238,1.35497586134053,3.08042104459299,13.3973309829544,22.6026690170456,3.816,-3,0.0549277651313788,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
552640,"Kittredge, Andrew",R,0.510054844606947,116,97,-23,1.9462960251221,1.15027726523105,2.77498719679972,12.5662203374266,23.4337796625734,4.116,-4,0.0406047633027185,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656945,"Scott, Tanner",L,0.313907284768212,79,221,10,1.94314160460168,2.29056474360238,1.78418545799325,10.4208921471373,25.5791078528628,3.72,3,0.417221219556581,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
677053,"Nardi, Andrew",L,0.468253968253968,64,79,15,1.93306832397301,1.86280212138721,1.99494453222021,15.3727525631516,20.6272474368484,1.92750000000001,1,0.218988359557686,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
669438,"Englert, Mason",R,0.421140939597315,123,161,-26,1.92831146836842,1.33960776462619,2.35661474268522,9.46408514392852,26.5359148560715,2.52,-2,0.171916729458426,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
664875,"Lawrence, Justin",R,0.429824561403509,111,137,-21,1.90755765702274,0.578841467406803,2.90920524611784,14.8562637356063,21.1437362643937,8.394,-8,0.501452671753148,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
571927,"Matz, Steven",L,0.307001795332136,148,327,23,1.90429286378216,1.41122095955136,2.12272627213311,23.9991975443982,12.0008024556018,7.56,-6,0.567846258771488,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
680730,"Parker, Mitchell",L,0.394578313253012,102,192,16,1.9015589615495,0.784428589162297,2.6296389554934,16.594067297774,19.405932702226,5.964,-5,0.134213856972318,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
668984,"Legumina, Casey",R,0.482080924855491,192,204,-26,1.89922409302529,0.136628418261061,3.53985444208039,9.9183709237166,26.0816290762834,2.34,-2,0.0188814205041923,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
663947,"Holton, Tyler",L,0.406494960806271,126,103,22,1.88940270217373,1.54901846892724,2.12253379022745,22.9121193147438,13.0878806852562,3.096,1,0.203336331318569,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
670990,"Ramírez, Yohan",R,0.513584574934268,218,190,-18,1.85680981618675,0.556326535068372,3.22993270399824,17.3561559116838,18.6438440883163,17.946,-17,1.70859902441804,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
680694,"Bradish, Kyle",R,0.589009990917348,576,374,-22,1.85054907317765,1.04847510408231,3.00004071728444,13.4939536215506,22.5060463784495,7.56,-5,0.190129866410741,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
656848,"Petersen, Michael",R,0.633182844243792,244,113,-29,1.85042874316503,1.95025434055844,1.67811440427978,6.52759561380048,29.4724043861995,4.008,4,0.0843544432153292,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
593958,"Rodriguez, Eduardo",L,0.296077604386335,309,792,30,1.84339269004243,2.23002579781252,1.68077049612116,30.5804847137812,5.41951528621884,2.217,-2,0.063568330124271,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
686218,"Sheehan, Emmet",R,0.565959952885748,460,373,-25,1.83023836981797,0.160943300342377,4.0068904210609,10.0291719966552,25.9708280033448,4.23,-4,0.33986670697289,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
670059,"Holderman, Colin",R,0.522135416666667,153,134,-23,1.82733728006402,1.61345323767703,2.06103619286289,12.8793556676948,23.1206443323052,4.287,-2,0.203019376244896,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
608331,"Fried, Max",L,0.237190082644628,127,407,24,1.81888828524843,0.965793597401804,2.08415174723324,24.2741627877544,11.7258372122456,3.36,-3,0.144025764379784,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
668941,"Romero, JoJo",L,0.391123439667129,78,142,17,1.8142970465316,1.71504391350934,1.87805418437278,18.4220552606219,17.5779447393781,3.7095,-3,0.342395284604986,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
621237,"Alvarado, José",L,0.398648648648649,136,221,21,1.81365940288073,1.70301023198395,1.88701110044152,22.4769774980364,13.5230225019636,5.181,3,0.144364611908966,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
678020,"Halvorsen, Seth",R,0.406735751295337,60,95,-14,1.81244510903514,0.622333480991891,2.62837316843598,21.3945926341362,14.6054073658638,4.179,-4,0.203273106518389,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
686993,"Sterner, Justin",R,0.484848484848485,121,123,-13,1.81159303653807,1.15588383351526,2.4287311099713,22.752096656804,13.2479033431961,2.19,-2,0.030611995489412,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
681892,"Funderburk, Kody",L,0.545886075949367,108,61,18,1.78814513216094,1.85929532294189,1.70261615718034,18.6712729086149,17.3287270913851,5.73000000000001,-5,0.86171488191755,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
657571,"Ferguson, Caleb",L,0.590551181102362,123,74,12,1.77969419352151,0.947241504501086,2.98034711037789,12.6444239738376,23.3555760261624,3.63,3,0.2020149712509,phase 5 measured,"CONSISTENT BUT UNDERPOWERED: measured slope matches the model in sign and size, but neither is separable from zero"
